,student_id_short,student_id,internship_id_short,internship_id,record_id_short,record_id
164,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,162,019315dc-0ed2-7acd-a51d-29cf9cb5af94
165,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,163,019459d5-2d7d-73d1-a634-56bfbb9cc98b
166,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,164,01946563-f428-7262-bf58-9fa83bd6adaa
167,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,165,01946584-2c79-7d29-a3d8-c0ffde42b650
168,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,166,019478e5-ca5d-7aa1-a5a1-a0a1e8ddd3bc
169,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,167,019537ad-6e45-7008-9d28-4fca78e3feb9
170,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,168,0195c91b-2f27-7025-9fb1-1fd2d48f5503
171,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,169,0195ce3f-9f97-7a13-8c3f-7ff6e127bd6d
172,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,170,0195d2dc-d3f8-7fd1-8c40-69e978d1e8da
173,18,1ed8105d-c28f-644a-aabf-91b15023c51a,18,01929591-a6b1-79c0-b32b-0342076137ce,171,0195d31e-30c5-7581-a7c1-25516f6deee9
174,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,172,0195a09e-1b82-7293-a53c-42d58c36f795
175,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,173,0195be05-e0ea-78bc-9c80-1649663e27ae
176,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,174,0195c456-322d-7c94-a187-1509d8c57204
177,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,175,0195da23-017f-7cd6-9cfa-cc471ca19e30
178,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,176,0195e81f-cf4b-780b-9498-e21205762729
179,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,177,01960ce3-8e10-78bc-8f97-1073a2625ddc
180,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,178,01962b12-1578-7ee3-9616-0787b06e16f4
181,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,179,01963012-f2a6-787a-b6f2-eb031f7178bc
182,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,180,019631b3-700e-78e4-bc91-b6be6dd5c71e
183,19,1ed8105d-c297-605a-8412-91b15023c51a,19,01929591-28d5-788b-bdd5-27aae1e00821,181,019634d0-881f-7911-af0e-c68b1f8af06d
184,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,182,01931091-910a-73ff-a391-8c07c1201222
185,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,183,01945ad0-24a0-7be9-9110-d2c315ff2327
186,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,184,01945ae5-6846-78d1-a0f4-92e50289957d
187,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,185,01945af2-10c3-7871-a8b5-c62258cf63f4
188,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,186,019547fc-2e98-7ded-ba43-97417c231399
189,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,187,019547fe-a3bb-7580-8abb-651acbf91cdd
190,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,188,0195480b-7b15-73c9-abc1-af2675e6f5ca
191,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,189,0195480e-09bf-7603-baec-186a8580ec3b
192,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,190,0195d774-df53-7415-86ff-d8b01bd8cd37
193,20,1ed8105d-c29a-64e4-85de-91b15023c51a,20,01929598-4b38-7e53-90d8-992ed2b07c21,191,0195d7f8-e5b5-7b53-8e86-42d97f49e2ba
194,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,192,0193b22b-9237-76cd-bbfa-7fa1b41c88ff
195,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,193,0194a372-025e-7e51-8f7c-d6bc866c7c96
196,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,194,0194a376-9d87-7518-b05c-bb9695f3e498
197,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,195,0194a396-8f9a-7c51-82b2-757c362061f9
198,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,196,0194ae6b-b7cb-77ce-978f-6adcc41dc8c2
199,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,197,0194ae70-94c6-7ea5-8fe8-9a0f31ff6ed9
200,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,198,01963aa0-2991-7383-b442-6125e1821f8d
201,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,199,01963aa3-6c92-7632-a499-8db807d6e860
202,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,200,01963aa6-aa9e-73ed-87dc-cfeed5ddc162
203,21,1ed8105d-c29c-69c4-9c3b-91b15023c51a,21,01929594-add5-75fb-82d6-02774404e95a,201,01963aad-4903-7fc0-906a-c91e1da01cfb
204,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,202,0194b378-70cf-73e8-816d-dfd0d4243301
205,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,203,0194b5f7-0084-752f-aa34-d7a2f1dad7ca
206,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,204,01959065-eec1-7947-a48e-ce52f803e203
207,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,205,0195a4d4-14a1-7116-aa14-6a14d3747c47
208,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,206,0195a4d4-cb41-739f-a6da-2472ef1a4962
209,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,207,0195b237-1704-7578-a2bc-7fbcb0e39dcb
210,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,208,0195c1d2-9fa9-7910-9421-37270d478dee
211,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,209,0195c3ec-8edb-7886-948e-9a2fe52a9399
212,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,210,0195c9b3-0828-7785-84c0-9b7e943843c3
213,22,1ed8105d-c29e-6dd2-b3cd-91b15023c51a,22,01929595-b274-744d-8524-45fc2d0a85f2,211,0195d176-7981-7d8d-a0bb-357465a597b0
214,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,212,0193ab32-5fcf-7816-823f-c5bbc9ea4c8b
215,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,213,0193ab33-b9c3-7fa8-a90d-3483c497fdd1
216,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,214,019497ad-cecf-7cb4-a0e6-ae8b91276b34
217,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,215,019497b0-57b0-75cb-a8c4-c1ffde86125c
218,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,216,019497b2-e3fb-72c8-9f11-ae4ff37140f2
219,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,217,019497b9-5d25-76c5-8cbd-c2a4faeeb610
220,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,218,0195b2d0-8d63-756e-a954-4e548ab11d22
221,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,219,0195b2d3-60f0-738a-9da8-c92f31c1f362
222,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,220,0195b2d5-33a9-79f1-b64f-c551806e0db1
223,23,1ed8105d-c2a1-60f0-a749-91b15023c51a,23,01929594-4284-7335-934c-5b302d3d1ad2,221,019635c9-9092-78d2-bce7-a44f3953e78c
224,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,222,01944fcd-976d-79d4-bc30-a207e1e774c2
225,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,223,01944ffa-2ecb-7825-957d-32d8a1b654b8
226,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,224,01945020-bceb-787c-9a7a-092d263da883
227,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,225,0194506a-0466-78ce-8ba5-39a1acc9f103
228,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,226,0194514b-4d31-7746-8a05-d01a87d5e9a4
229,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,227,0194514c-48fa-79b4-b0b8-f6cc2cf0df27
230,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,228,0195a8a8-1f67-78b6-971a-5d1182edf442
231,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,229,0195a9a8-ea4e-7675-b5f0-d95559f0f49a
232,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,230,0195a9ab-7ec5-7488-9530-8924ccb2f0e8
233,24,1ed8105d-c2a4-65b6-8cec-91b15023c51a,24,0192959a-3757-7ba9-80bd-caad59d9a9fc,231,0195a9e1-0533-78ff-9057-1a0de2545d75
234,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,232,01946e7b-c27a-74a0-b15f-4e9d35fece7e
235,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,233,01946e7e-645f-760c-a286-966fe76af133
236,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,234,019489d5-b721-73d7-ab25-9e72fd29f31d
237,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,235,0194b84c-58c9-74e5-89d8-249dca9343f1
238,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,236,0194bd5b-3a9a-73db-8012-12704d3092ed
239,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,237,0194f590-efda-729c-90c2-4de5ffe83253
240,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,238,01954d5c-25b9-7387-a893-e2c6e603c02f
241,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,239,01954d7c-4c88-7b02-b5fe-22492b00aacb
242,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,240,01956213-1f17-7768-9e34-1d3d3a10936a
243,25,1ed8105d-c2a5-697a-bf0a-91b15023c51a,25,01929593-6f07-78ae-b9e5-f67ab5ab7324,241,01956245-5700-793a-b3c9-2fa6a677117a
244,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,242,0193b25d-6fec-755e-98f7-f1b6ce16efe4
245,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,243,0195a5db-644a-7b8a-92b7-ecdeb462ee61
246,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,244,0195a5dc-52f4-71f1-9aaf-e4cea7603aab
247,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,245,0195aadc-4aa2-7b88-892d-c27b685ecc1e
248,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,246,0195edc3-3a9a-7b6a-a846-f3c5bcfc7983
249,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,247,0195edc3-8c00-799e-8114-6d7432442128
250,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,248,0195faa4-ee99-7fdf-828a-36972b5a1b6f
251,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,249,0195fafe-a537-7fac-8aed-ca182d44a96c
252,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,250,01962f5d-b3ee-7250-93bd-fcc75f0ecde0
253,26,1ed8105d-c2a6-6b54-927b-91b15023c51a,26,01929590-bc2d-7a50-931d-12290a64ff2e,251,01962f5f-76b3-73f0-8ec5-cc56422f4a06
254,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,252,0193c136-354b-7f52-9c23-64174f357ef1
255,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,253,0193cc09-1c78-704f-b4fa-1de9d598fe36
256,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,254,019460f7-349c-7c93-b4aa-cbd16744feea
257,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,255,01947f61-c288-72bd-97cd-4d55dcd9fb4d
258,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,256,01949349-f441-7f61-8e47-9ff8ffadd82b
259,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,257,019493be-acaf-7895-a08d-44c4a856a813
260,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,258,019522b1-bad6-7f1e-98eb-5dec78e8119e
261,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,259,01958ee6-54db-763d-ba29-6ea0081fa767
262,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,260,01958f43-5fa1-7876-81df-31d99e825fc5
263,27,1ed8105d-c2a8-6e72-b93d-91b15023c51a,27,01929599-9338-798e-b07b-465ab6aaaf46,261,0195b2b8-d74e-7c0c-a23f-23660596afae
